Month,Week,Day,Hr,Min,NAV($),Drawdown(%),P/L(%)
1,3,4,17,15,8.69,0.00,0.00
1,3,4,17,30,10.16,0.00,0.00
1,3,4,17,45,12.92,0.00,0.00
1,3,4,18,0,13.94,0.00,0.00
1,3,4,18,15,18.64,0.00,0.00
1,3,4,18,30,14.32,0.00,0.00
1,3,4,18,45,13.32,0.00,0.00
1,3,4,19,0,13.92,0.00,0.00
1,3,4,19,15,11.28,0.00,0.00
1,3,4,19,30,13.52,0.00,0.00
1,3,4,19,45,9.88,0.00,0.00
1,3,4,20,0,12.12,0.00,0.00
1,3,4,20,15,10.56,0.00,0.00
1,3,4,20,30,9.72,0.00,0.00
1,3,4,20,45,10.24,0.00,0.00
1,3,4,21,0,10.52,0.00,0.00
1,3,4,21,15,12.56,0.00,0.00
1,3,4,21,30,11.48,0.00,0.00
1,3,4,21,45,11.76,0.00,0.00
1,3,4,22,0,11.76,0.00,0.00
1,3,4,22,15,11.12,0.00,0.00
1,3,4,22,30,11.28,0.00,0.00
1,3,4,22,45,13.32,0.00,0.00
1,3,4,23,0,11.84,0.00,0.00
1,3,4,23,15,12.88,0.00,0.00
1,3,4,23,30,14.76,0.00,0.00
1,3,4,23,45,13.16,0.00,0.00
1,3,5,24,0,13.96,0.00,0.00
1,3,5,24,15,12.52,0.00,0.00
1,3,5,24,30,11.88,0.00,0.00
1,3,5,24,45,13.76,0.00,0.00
1,3,5,1,0,14.72,0.00,0.00
1,3,5,1,15,13.76,0.00,0.00
1,3,5,1,30,12.76,0.00,0.00
1,3,5,1,45,12.08,0.00,0.00
1,3,5,2,0,9.96,0.00,0.00
1,3,5,2,15,11.64,0.00,0.00
1,3,5,2,30,12.00,0.00,0.00
1,3,5,2,45,10.64,0.00,0.00
1,3,5,3,0,9.88,0.00,0.00
1,3,5,3,15,9.48,0.00,0.00
1,3,5,3,30,10.08,0.00,0.00
1,3,5,3,45,8.52,0.00,0.00
1,3,5,4,0,6.32,0.00,0.00
1,3,5,4,15,6.00,0.00,0.00
1,3,5,4,30,7.00,0.00,0.00
1,3,5,4,45,7.24,0.00,0.00
1,3,5,5,0,8.84,0.00,0.00
1,3,5,5,15,7.52,0.00,0.00
1,3,5,5,30,5.24,0.00,0.00
1,3,5,5,45,6.48,0.00,0.00
1,3,5,6,0,5.36,0.00,0.00
1,3,5,6,15,5.04,0.00,0.00
1,3,5,6,30,6.96,0.00,0.00
1,3,5,6,45,7.16,0.00,0.00
1,3,5,7,0,7.31,0.00,0.00
1,3,5,7,15,8.39,0.00,0.00
1,3,5,7,30,7.39,0.00,0.00
1,3,5,7,45,9.71,0.00,0.00
1,3,5,8,0,9.83,0.00,0.00
1,3,5,8,15,10.19,0.00,0.00
1,3,5,8,30,7.75,0.00,0.00
1,3,5,8,45,8.67,0.00,0.00
1,3,5,9,0,15.07,0.00,0.00
1,3,5,9,15,27.67,0.00,0.00
1,3,5,9,30,25.63,0.00,0.00
1,3,5,9,45,27.78,0.00,0.00
1,3,5,10,0,25.53,0.00,0.00
1,3,5,10,15,27.13,0.00,0.00
1,3,5,10,30,25.18,0.00,0.00
1,3,5,10,45,27.23,0.00,0.00
1,3,5,11,0,32.13,0.00,0.00
1,3,5,11,15,38.38,0.00,0.00
1,3,5,11,30,38.18,0.00,0.00
1,3,5,11,45,34.23,0.00,0.00
1,3,5,12,0,39.18,0.00,0.00
1,3,5,12,15,45.18,0.00,0.00
1,3,5,12,30,37.02,0.00,0.00
1,3,5,12,45,31.80,0.00,0.00
1,3,5,13,0,27.12,0.00,0.00
1,3,5,13,15,51.36,0.00,0.00
1,3,5,13,30,45.78,0.00,0.00
1,3,5,13,45,36.90,0.00,0.00
1,3,5,14,0,34.50,0.00,0.00
1,3,5,14,15,39.24,0.00,0.00
1,3,5,14,30,47.04,0.00,0.00
1,3,5,14,45,48.72,0.00,0.00
1,3,5,15,0,47.64,0.00,0.00
1,3,5,15,15,57.42,0.00,0.00
1,3,5,15,30,47.28,0.00,0.00
1,3,5,15,45,42.72,0.00,0.00
1,3,5,16,0,48.90,0.00,0.00
1,3,5,16,15,53.76,0.00,0.00
1,3,5,16,30,52.20,0.00,0.00
1,3,5,16,45,56.64,0.00,0.00
1,3,5,17,0,59.70,0.00,0.00
1,3,5,17,15,53.40,0.00,0.00
1,3,5,17,30,50.16,0.00,0.00
1,3,5,17,45,51.96,0.00,0.00
1,3,5,18,0,61.44,0.00,0.00
1,3,5,18,15,55.50,0.00,0.00
1,3,5,18,30,48.24,0.00,0.00
1,3,5,18,45,49.32,0.00,0.00
1,3,5,19,0,49.26,0.00,0.00
1,3,5,19,15,51.42,0.00,0.00
1,3,5,19,30,52.80,0.00,0.00
1,3,5,19,45,50.70,0.00,0.00
1,3,5,20,0,47.28,0.00,0.00
1,3,5,20,15,50.28,0.00,0.00
1,3,5,20,30,52.98,0.00,0.00
1,3,5,20,45,54.06,0.00,0.00
1,3,5,21,0,53.16,0.00,0.00
1,3,5,21,15,56.94,0.00,0.00
1,3,5,21,30,56.46,0.00,0.00
1,3,5,21,45,56.46,0.00,0.00
1,3,5,22,0,54.60,0.00,0.00
1,3,5,22,15,53.40,0.00,0.00
1,3,5,22,30,49.56,0.00,0.00
1,3,5,22,45,50.16,0.00,0.00
1,3,5,23,0,51.54,0.00,0.00
1,3,5,23,15,49.62,0.00,0.00
1,3,5,23,30,50.04,0.00,0.00
1,3,5,23,45,0.00,0.00,0.00
1,4,1,24,0,0.00,0.00,0.00
1,4,1,24,15,0.00,0.00,0.00
1,4,1,24,30,0.00,0.00,0.00
1,4,1,24,45,0.00,0.00,0.00
1,4,1,1,0,0.00,0.00,0.00
1,4,1,1,15,0.00,0.00,0.00
1,4,1,1,30,0.00,0.00,0.00
1,4,1,1,45,0.00,0.00,0.00
1,4,1,2,0,0.00,0.00,0.00
1,4,1,2,15,0.00,0.00,0.00
1,4,1,2,30,0.00,0.00,0.00
1,4,1,2,45,0.00,0.00,0.00
1,4,1,3,0,0.00,0.00,0.00
1,4,1,3,15,0.00,0.00,0.00
1,4,1,3,30,0.00,0.00,0.00
1,4,1,3,45,0.00,0.00,0.00
1,4,1,4,0,0.00,0.00,0.00
1,4,1,4,15,0.00,0.00,0.00
1,4,1,4,30,0.00,0.00,0.00
1,4,1,4,45,0.00,0.00,0.00
1,4,1,5,0,0.00,0.00,0.00
1,4,1,5,15,0.00,0.00,0.00
1,4,1,5,30,0.00,0.00,0.00
1,4,1,5,45,0.00,0.00,0.00
1,4,1,6,0,0.00,0.00,0.00
1,4,1,6,15,0.00,0.00,0.00
1,4,1,6,30,0.00,0.00,0.00
1,4,1,6,45,0.00,0.00,0.00
1,4,1,7,0,0.00,0.00,0.00
1,4,1,7,15,0.31,0.00,0.00
1,4,1,7,30,0.43,0.00,0.00
1,4,1,7,45,0.33,0.00,0.00
1,4,1,8,0,-0.38,0.00,0.00
1,4,1,8,15,-0.18,0.00,0.00
1,4,1,8,30,-0.31,0.00,0.00
1,4,1,8,45,-1.25,0.00,0.00
1,4,1,9,0,-1.41,0.00,0.00
1,4,1,9,15,-1.37,0.00,0.00
1,4,1,9,30,-1.30,0.00,0.00
1,4,1,9,45,-1.64,0.00,0.00
1,4,1,10,0,-2.71,0.00,0.00
1,4,1,10,15,-2.51,0.00,0.00
1,4,1,10,30,-3.03,0.00,0.00
1,4,1,10,45,-0.69,0.00,0.00
1,4,1,11,0,0.21,0.00,0.00
1,4,1,11,15,-1.25,0.00,0.00
1,4,1,11,30,0.67,0.00,0.00
1,4,1,11,45,0.45,0.00,0.00
1,4,1,12,0,2.41,0.00,0.00
1,4,1,12,15,1.61,0.00,0.00
1,4,1,12,30,0.87,0.00,0.00
1,4,1,12,45,0.09,0.00,0.00
1,4,1,13,0,1.23,0.00,0.00
1,4,1,13,15,0.13,0.00,0.00
1,4,1,13,30,-0.21,0.00,0.00
1,4,1,13,45,-0.89,0.00,0.00
1,4,1,14,0,-1.45,0.00,0.00
1,4,1,14,15,-2.25,0.00,0.00
1,4,1,14,30,-0.71,0.00,0.00
1,4,1,14,45,-0.87,0.00,0.00
1,4,1,15,0,-0.89,0.00,0.00
1,4,1,15,15,-0.13,0.00,0.00
1,4,1,15,30,-0.41,0.00,0.00
1,4,1,15,45,-0.61,0.00,0.00
1,4,1,16,0,4.29,0.00,0.00
1,4,1,16,15,4.59,0.00,0.00
1,4,1,16,30,5.17,0.00,0.00
1,4,1,16,45,3.31,0.00,0.00
1,4,1,17,0,4.59,0.00,0.00
1,4,1,17,15,-1.51,0.00,0.00
1,4,1,17,30,0.79,0.00,0.00
1,4,1,17,45,2.03,0.00,0.00
1,4,1,18,0,3.57,0.00,0.00
1,4,1,18,15,1.11,0.00,0.00
1,4,1,18,30,2.87,0.00,0.00
1,4,1,18,45,3.31,0.00,0.00
1,4,1,19,0,2.95,0.00,0.00
1,4,1,19,15,1.09,0.00,0.00
1,4,1,19,30,2.85,0.00,0.00
1,4,1,19,45,2.27,0.00,0.00
1,4,1,20,0,2.83,0.00,0.00
1,4,1,20,15,1.91,0.00,0.00
1,4,1,20,30,0.45,0.00,0.00
1,4,1,20,45,1.21,0.00,0.00
1,4,1,21,0,1.03,0.00,0.00
1,4,1,21,15,1.51,0.00,0.00
1,4,1,21,30,1.49,0.00,0.00
1,4,1,21,45,2.73,0.00,0.00
1,4,1,22,0,2.35,0.00,0.00
1,4,1,22,15,2.23,0.00,0.00
1,4,1,22,30,2.17,0.00,0.00
1,4,1,22,45,2.65,0.00,0.00
1,4,1,23,0,2.11,0.00,0.00
1,4,1,23,15,1.67,0.00,0.00
1,4,1,23,30,1.37,0.00,0.00
1,4,1,23,45,1.53,0.00,0.00
1,4,2,24,0,2.15,0.00,0.00
1,4,2,24,15,1.75,0.00,0.00
1,4,2,24,30,0.71,0.00,0.00
1,4,2,24,45,0.81,0.00,0.00
1,4,2,1,0,0.35,0.00,0.00
1,4,2,1,15,0.79,0.00,0.00
1,4,2,1,30,1.21,0.00,0.00
1,4,2,1,45,0.79,0.00,0.00
1,4,2,2,0,0.63,0.00,0.00
1,4,2,2,15,0.45,0.00,0.00
1,4,2,2,30,0.97,0.00,0.00
1,4,2,2,45,1.11,0.00,0.00
1,4,2,3,0,1.63,0.00,0.00
1,4,2,3,15,0.99,0.00,0.00
1,4,2,3,30,0.87,0.00,0.00
1,4,2,3,45,0.75,0.00,0.00
1,4,2,4,0,0.61,0.00,0.00
1,4,2,4,15,1.63,0.00,0.00
1,4,2,4,30,1.35,0.00,0.00
1,4,2,4,45,1.11,0.00,0.00
1,4,2,5,0,1.51,0.00,0.00
1,4,2,5,15,2.43,0.00,0.00
1,4,2,5,30,1.95,0.00,0.00
1,4,2,5,45,2.05,0.00,0.00
1,4,2,6,0,1.59,0.00,0.00
1,4,2,6,15,1.99,0.00,0.00
1,4,2,6,30,2.85,0.00,0.00
1,4,2,6,45,2.27,0.00,0.00
1,4,2,7,0,2.46,0.00,0.00
1,4,2,7,15,2.10,0.00,0.00
1,4,2,7,30,1.60,0.00,0.00
1,4,2,7,45,0.62,0.00,0.00
1,4,2,8,0,0.52,0.00,0.00
1,4,2,8,15,0.88,0.00,0.00
1,4,2,8,30,0.80,0.00,0.00
1,4,2,8,45,0.40,0.00,0.00
1,4,2,9,0,-0.50,0.00,0.00
1,4,2,9,15,0.10,0.00,0.00
1,4,2,9,30,-1.58,0.00,0.00
1,4,2,9,45,-0.74,0.00,0.00
1,4,2,10,0,-1.32,0.00,0.00
1,4,2,10,15,-1.22,0.00,0.00
1,4,2,10,30,-0.26,0.00,0.00
1,4,2,10,45,1.96,0.00,0.00
1,4,2,11,0,1.94,0.00,0.00
1,4,2,11,15,0.84,0.00,0.00
1,4,2,11,30,-0.22,0.00,0.00
1,4,2,11,45,0.08,0.00,0.00
1,4,2,12,0,-0.78,0.00,0.00
1,4,2,12,15,-1.36,0.00,0.00
1,4,2,12,30,-0.24,0.00,0.00
1,4,2,12,45,-1.74,0.00,0.00
1,4,2,13,0,-3.76,0.00,0.00
1,4,2,13,15,-5.58,0.00,0.00
1,4,2,13,30,-2.26,0.00,0.00
1,4,2,13,45,-3.28,0.00,0.00
1,4,2,14,0,-2.98,0.00,0.00
1,4,2,14,15,-2.04,0.00,0.00
1,4,2,14,30,-1.32,0.00,0.00
1,4,2,14,45,-2.36,0.00,0.00
1,4,2,15,0,-2.98,0.00,0.00
1,4,2,15,15,-2.40,0.00,0.00
1,4,2,15,30,-0.16,0.00,0.00
1,4,2,15,45,-0.28,0.00,0.00
1,4,2,16,0,-0.64,0.00,0.00
1,4,2,16,15,1.50,0.00,0.00
1,4,2,16,30,5.02,0.00,0.00
1,4,2,16,45,7.16,0.00,0.00
1,4,2,17,0,6.87,0.00,0.00
1,4,2,17,15,6.03,0.00,0.00
1,4,2,17,30,6.03,0.00,0.00
1,4,2,17,45,6.48,0.00,0.00
1,4,2,18,0,4.80,0.00,0.00
1,4,2,18,15,4.56,0.00,0.00
1,4,2,18,30,4.23,0.00,0.00
1,4,2,18,45,2.04,0.00,0.00
1,4,2,19,0,7.02,0.00,0.00
1,4,2,19,15,4.86,0.00,0.00
1,4,2,19,30,6.27,0.00,0.00
1,4,2,19,45,5.04,0.00,0.00
1,4,2,20,0,6.00,0.00,0.00
1,4,2,20,15,7.08,0.00,0.00
1,4,2,20,30,7.05,0.00,0.00
1,4,2,20,45,6.30,0.00,0.00
1,4,2,21,0,6.66,0.00,0.00
1,4,2,21,15,8.04,0.00,0.00
1,4,2,21,30,8.55,0.00,0.00
1,4,2,21,45,9.57,0.00,0.00
1,4,2,22,0,7.95,0.00,0.00
1,4,2,22,15,9.24,0.00,0.00
1,4,2,22,30,9.27,0.00,0.00
1,4,2,22,45,9.69,0.00,0.00
1,4,2,23,0,9.33,0.00,0.00
1,4,2,23,15,9.63,0.00,0.00
1,4,2,23,30,9.30,0.00,0.00
1,4,2,23,45,9.72,0.00,0.00
1,4,3,24,0,9.48,0.00,0.00
1,4,3,24,15,8.67,0.00,0.00
1,4,3,24,30,7.80,0.00,0.00
1,4,3,24,45,8.01,0.00,0.00
1,4,3,1,0,8.16,0.00,0.00
1,4,3,1,15,7.56,0.00,0.00
1,4,3,1,30,8.52,0.00,0.00
1,4,3,1,45,9.21,0.00,0.00
1,4,3,2,0,8.22,0.00,0.00
1,4,3,2,15,7.98,0.00,0.00
1,4,3,2,30,7.53,0.00,0.00
1,4,3,2,45,8.67,0.00,0.00
1,4,3,3,0,8.40,0.00,0.00
1,4,3,3,15,8.37,0.00,0.00
1,4,3,3,30,7.92,0.00,0.00
1,4,3,3,45,8.13,0.00,0.00
1,4,3,4,0,8.76,0.00,0.00
1,4,3,4,30,9.36,0.00,0.00
1,4,3,4,45,9.36,0.00,0.00
1,4,3,5,0,9.90,0.00,0.00
1,4,3,5,15,10.32,0.00,0.00
1,4,3,5,30,9.36,0.00,0.00
1,4,3,5,45,8.79,0.00,0.00
1,4,3,6,0,8.88,0.00,0.00
1,4,3,6,15,8.52,0.00,0.00
1,4,3,6,30,8.10,0.00,0.00
1,4,3,6,45,8.28,0.00,0.00
1,4,3,7,0,7.71,0.00,0.00
1,4,3,7,15,7.65,0.00,0.00
1,4,3,7,30,7.59,0.00,0.00
1,4,3,7,45,7.92,0.00,0.00
1,4,3,8,0,8.10,0.00,0.00
1,4,3,8,15,7.35,0.00,0.00
1,4,3,8,30,7.38,0.00,0.00
1,4,3,8,45,7.32,0.00,0.00
1,4,3,9,0,8.91,0.00,0.00
1,4,3,9,15,10.20,0.00,0.00
1,4,3,9,30,15.45,0.00,0.00
1,4,3,9,45,14.46,0.00,0.00
1,4,3,10,0,15.36,0.00,0.00
1,4,3,10,15,13.89,0.00,0.00
1,4,3,10,30,13.71,0.00,0.00
1,4,3,10,45,12.06,0.00,0.00
1,4,3,11,0,13.41,0.00,0.00
1,4,3,11,15,15.96,0.00,0.00
1,4,3,11,30,17.47,0.00,0.00
1,4,3,11,45,22.51,0.00,0.00
1,4,3,12,0,21.35,0.00,0.00
1,4,3,12,15,19.87,0.00,0.00
1,4,3,12,30,26.07,0.00,0.00
1,4,3,12,45,24.91,0.00,0.00
1,4,3,13,0,31.08,0.00,0.00
1,4,3,13,15,31.08,0.00,0.00
1,4,3,13,30,30.48,0.00,0.00
1,4,3,13,45,27.78,0.00,0.00
1,4,3,14,0,25.48,0.00,0.00
1,4,3,14,15,27.88,0.00,0.00
1,4,3,14,30,23.73,0.00,0.00
1,4,3,14,45,26.18,0.00,0.00
1,4,3,15,0,24.08,0.00,0.00
1,4,3,15,15,23.63,0.00,0.00
1,4,3,15,30,23.58,0.00,0.00
1,4,3,15,45,26.98,0.00,0.00
1,4,3,16,0,22.83,0.00,0.00
1,4,3,16,15,26.63,0.00,0.00
1,4,3,16,30,28.88,0.00,0.00
1,4,3,16,45,28.88,0.00,0.00
1,4,3,17,0,27.98,0.00,0.00
1,4,3,17,15,37.48,0.00,0.00
1,4,3,17,30,33.83,0.00,0.00
1,4,3,17,45,31.53,0.00,0.00
1,4,3,18,0,37.78,0.00,0.00
1,4,3,18,15,39.08,0.00,0.00
1,4,3,18,30,39.63,0.00,0.00
1,4,3,18,45,37.88,0.00,0.00
1,4,3,19,0,35.03,0.00,0.00
1,4,3,19,15,36.58,0.00,0.00
1,4,3,19,30,36.63,0.00,0.00
1,4,3,19,45,38.53,0.00,0.00
1,4,3,20,0,40.03,0.00,0.00
1,4,3,20,15,39.73,0.00,0.00
1,4,3,20,30,37.43,0.00,0.00
1,4,3,20,45,36.98,0.00,0.00
1,4,3,21,0,37.08,0.00,0.00
1,4,3,21,15,38.23,0.00,0.00
1,4,3,21,30,40.58,0.00,0.00
1,4,3,21,45,38.73,0.00,0.00
1,4,3,22,0,36.58,0.00,0.00
1,4,3,22,15,38.18,0.00,0.00
1,4,3,22,30,39.43,0.00,0.00
1,4,3,22,45,35.43,0.00,0.00
1,4,3,23,0,35.18,0.00,0.00
1,4,3,23,15,36.33,0.00,0.00
1,4,3,23,30,36.83,0.00,0.00
1,4,3,23,45,36.23,0.00,0.00
1,4,4,24,0,36.43,0.00,0.00
1,4,4,24,15,35.03,0.00,0.00
1,4,4,24,30,35.88,0.00,0.00
1,4,4,24,45,38.13,0.00,0.00
1,4,4,1,0,37.33,0.00,0.00
1,4,4,1,15,38.08,0.00,0.00
1,4,4,1,30,37.98,0.00,0.00
1,4,4,1,45,37.98,0.00,0.00
1,4,4,2,0,37.23,0.00,0.00
1,4,4,2,15,39.13,0.00,0.00
1,4,4,2,30,38.28,0.00,0.00
1,4,4,2,45,36.58,0.00,0.00
1,4,4,3,0,38.68,0.00,0.00
1,4,4,3,15,37.53,0.00,0.00
1,4,4,3,30,35.68,0.00,0.00
1,4,4,3,45,35.73,0.00,0.00
1,4,4,4,0,35.23,0.00,0.00
1,4,4,4,15,36.88,0.00,0.00
1,4,4,4,30,35.88,0.00,0.00
1,4,4,4,45,36.68,0.00,0.00
1,4,4,5,0,36.58,0.00,0.00
1,4,4,5,15,36.98,0.00,0.00
1,4,4,5,30,39.28,0.00,0.00
1,4,4,5,45,37.88,0.00,0.00
1,4,4,6,0,39.33,0.00,0.00
1,4,4,6,15,38.83,0.00,0.00
1,4,4,6,30,37.03,0.00,0.00
1,4,4,6,45,38.18,0.00,0.00
1,4,4,7,0,35.88,0.00,0.00
1,4,4,7,15,36.83,0.00,0.00
1,4,4,7,30,37.83,0.00,0.00
1,4,4,7,45,41.58,0.00,0.00
1,4,4,8,0,43.23,0.00,0.00
1,4,4,8,15,41.33,0.00,0.00
1,4,4,8,30,34.08,0.00,0.00
1,4,4,8,45,30.38,0.00,0.00
1,4,4,9,0,30.38,0.00,0.00
1,4,4,9,15,28.33,0.00,0.00
1,4,4,9,30,29.48,0.00,0.00
1,4,4,9,45,26.48,0.00,0.00
1,4,4,10,0,27.78,0.00,0.00
1,4,4,10,15,26.83,0.00,0.00
1,4,4,10,30,31.23,0.00,0.00
1,4,4,10,45,30.33,0.00,0.00
1,4,4,11,0,33.43,0.00,0.00
1,4,4,11,15,29.88,0.00,0.00
1,4,4,11,30,31.08,0.00,0.00
1,4,4,11,45,31.98,0.00,0.00
1,4,4,12,0,32.93,0.00,0.00
1,4,4,12,15,33.88,0.00,0.00
1,4,4,12,30,31.13,0.00,0.00
1,4,4,12,45,29.38,0.00,0.00
1,4,4,13,0,29.13,0.00,0.00
1,4,4,13,15,27.13,0.00,0.00
1,4,4,13,30,25.63,0.00,0.00
1,4,4,13,45,23.23,0.00,0.00
1,4,4,14,0,28.28,0.00,0.00
1,4,4,14,15,29.08,0.00,0.00
1,4,4,14,30,30.68,0.00,0.00
1,4,4,14,45,30.13,0.00,0.00
1,4,4,15,0,29.08,0.00,0.00
1,4,4,15,15,26.73,0.00,0.00
1,4,4,15,30,27.23,0.00,0.00
1,4,4,15,45,27.83,0.00,0.00
1,4,4,16,0,33.78,0.00,0.00
1,4,4,16,15,33.28,0.00,0.00
1,4,4,16,30,34.68,0.00,0.00
1,4,4,16,45,40.03,0.00,0.00
1,4,4,17,0,38.43,0.00,0.00
1,4,4,17,15,38.98,0.00,0.00
1,4,4,17,30,37.93,0.00,0.00
1,4,4,17,45,42.33,0.00,0.00
1,4,4,18,0,36.77,0.00,0.00
1,4,4,18,15,36.35,0.00,0.00
1,4,4,18,30,40.73,0.00,0.00
1,4,4,18,45,45.89,0.00,0.00
1,4,4,19,0,42.47,0.00,0.00
1,4,4,19,15,43.01,0.00,0.00
1,4,4,19,30,41.75,0.00,0.00
1,4,4,19,45,40.97,0.00,0.00
1,4,4,20,0,43.19,0.00,0.00
1,4,4,20,15,42.17,0.00,0.00
1,4,4,20,30,37.61,0.00,0.00
1,4,4,20,45,39.65,0.00,0.00
1,4,4,21,0,38.99,0.00,0.00
1,4,4,21,15,36.41,0.00,0.00
1,4,4,21,30,36.23,0.00,0.00
1,4,4,21,45,36.17,0.00,0.00
1,4,4,22,0,37.19,0.00,0.00
1,4,4,22,15,38.39,0.00,0.00
1,4,4,22,30,38.39,0.00,0.00
1,4,4,22,45,41.33,0.00,0.00
1,4,4,23,0,39.35,0.00,0.00
1,4,4,23,15,41.33,0.00,0.00
1,4,4,23,30,39.71,0.00,0.00
1,4,4,23,45,39.29,0.00,0.00
2,4,5,24,0,38.87,0.00,0.00
2,4,5,24,15,40.07,0.00,0.00
2,4,5,24,30,39.77,0.00,0.00
2,4,5,24,45,41.69,0.00,0.00
2,4,5,1,0,44.93,0.00,0.00
2,4,5,1,15,43.61,0.00,0.00
2,4,5,1,30,45.23,0.00,0.00
2,4,5,1,45,47.27,0.00,0.00
2,4,5,2,0,59.39,0.00,0.00
2,4,5,2,15,54.29,0.00,0.00
2,4,5,2,30,58.85,0.00,0.00
2,4,5,2,45,59.03,0.00,0.00
2,4,5,3,0,59.45,0.00,0.00
2,4,5,3,15,60.59,0.00,0.00
2,4,5,3,30,61.52,0.00,0.00
2,4,5,3,45,58.23,0.00,0.00
2,4,5,4,0,57.81,0.00,0.00
2,4,5,4,15,54.17,0.00,0.00
2,4,5,4,30,55.92,0.00,0.00
2,4,5,4,45,53.54,0.00,0.00
2,4,5,5,0,54.59,0.00,0.00
2,4,5,5,15,55.64,0.00,0.00
2,4,5,5,30,55.64,0.00,0.00
2,4,5,5,45,55.71,0.00,0.00
2,4,5,6,0,55.99,0.00,0.00
2,4,5,6,15,61.87,0.00,0.00
2,4,5,6,30,62.92,0.00,0.00
2,4,5,6,45,67.75,0.00,0.00
2,4,5,7,0,65.91,0.00,0.00
2,4,5,7,15,65.98,0.00,0.00
2,4,5,7,30,67.03,0.00,0.00
2,4,5,7,45,63.81,0.00,0.00
2,4,5,8,0,62.20,0.00,0.00
2,4,5,8,15,66.33,0.00,0.00
2,4,5,8,30,62.90,0.00,0.00
2,4,5,8,45,63.81,0.00,0.00
2,4,5,9,0,62.76,0.00,0.00
2,4,5,9,15,73.61,0.00,0.00
2,4,5,9,30,69.27,0.00,0.00
2,4,5,9,45,66.19,0.00,0.00
2,4,5,10,0,68.99,0.00,0.00
2,4,5,10,15,67.10,0.00,0.00
2,4,5,10,30,62.27,0.00,0.00
2,4,5,10,45,58.98,0.00,0.00
2,4,5,11,0,84.81,0.00,0.00
2,4,5,11,15,83.99,0.00,0.00
2,4,5,11,30,84.23,0.00,0.00
2,4,5,11,45,98.71,0.00,0.00
2,4,5,12,0,99.67,0.00,0.00
2,4,5,12,15,96.31,0.00,0.00
2,4,5,12,30,100.95,0.00,0.00
2,4,5,12,45,97.19,0.00,0.00
2,4,5,13,0,95.91,0.00,0.00
2,4,5,13,15,80.07,0.00,0.00
2,4,5,13,30,80.31,0.00,0.00
2,4,5,13,45,85.67,0.00,0.00
2,4,5,14,0,74.55,0.00,0.00
2,4,5,14,15,78.63,0.00,0.00
2,4,5,14,30,80.31,0.00,0.00
2,4,5,14,45,80.79,0.00,0.00
2,4,5,15,0,88.31,0.00,0.00
2,4,5,15,15,78.87,0.00,0.00
2,4,5,15,30,74.71,0.00,0.00
2,4,5,15,45,96.55,0.00,0.00
2,4,5,16,0,90.07,0.00,0.00
2,4,5,16,15,67.59,0.00,0.00
2,4,5,16,30,66.07,0.00,0.00
2,4,5,16,45,53.35,0.00,0.00
2,4,5,17,0,42.87,0.00,0.00
2,4,5,17,15,65.27,0.00,0.00
2,4,5,17,30,77.75,0.00,0.00
2,4,5,17,45,93.51,0.00,0.00
2,4,5,18,0,121.32,0.00,0.00
2,4,5,18,15,121.32,0.00,0.00
2,4,5,18,30,118.98,0.00,0.00
2,4,5,18,45,122.85,0.00,0.00
2,4,5,19,0,117.09,0.00,0.00
2,4,5,19,15,104.31,0.00,0.00
2,4,5,19,30,102.42,0.00,0.00
2,4,5,19,45,104.40,0.00,0.00
2,4,5,20,0,99.45,0.00,0.00
2,4,5,20,15,100.08,0.00,0.00
2,4,5,20,30,93.60,0.00,0.00
2,4,5,20,45,90.45,0.00,0.00
2,4,5,21,0,92.07,0.00,0.00
2,4,5,21,15,94.23,0.00,0.00
2,4,5,21,30,97.74,0.00,0.00
2,4,5,21,45,93.06,0.00,0.00
2,4,5,22,0,91.17,0.00,0.00
2,4,5,22,15,91.71,0.00,0.00
2,4,5,22,30,93.78,0.00,0.00
2,4,5,22,45,84.69,0.00,0.00
2,4,5,23,0,84.96,0.00,0.00
2,4,5,23,15,79.56,0.00,0.00
2,4,5,23,30,79.38,0.00,0.00
2,4,5,23,45,0.00,0.00,0.00
2,5,1,24,0,0.00,0.00,0.00
2,5,1,24,15,0.00,0.00,0.00
2,5,1,24,30,0.00,0.00,0.00
2,5,1,24,45,0.00,0.00,0.00
2,5,1,1,0,0.00,0.00,0.00
2,5,1,1,15,0.00,0.00,0.00
2,5,1,1,30,0.00,0.00,0.00
2,5,1,1,45,0.00,0.00,0.00
2,5,1,2,0,0.00,0.00,0.00
2,5,1,2,15,0.00,0.00,0.00
2,5,1,2,30,0.00,0.00,0.00
2,5,1,2,45,0.00,0.00,0.00
2,5,1,3,0,0.00,0.00,0.00
2,5,1,3,15,0.00,0.00,0.00
2,5,1,3,30,0.00,0.00,0.00
2,5,1,3,45,0.00,0.00,0.00
2,5,1,4,0,0.00,0.00,0.00
2,5,1,4,15,0.00,0.00,0.00
2,5,1,4,30,0.00,0.00,0.00
2,5,1,4,45,0.00,0.00,0.00
2,5,1,5,0,0.00,0.00,0.00
2,5,1,5,15,0.00,0.00,0.00
2,5,1,5,30,0.00,0.00,0.00
2,5,1,5,45,0.00,0.00,0.00
2,5,1,6,0,0.00,0.00,0.00
2,5,1,6,15,0.00,0.00,0.00
2,5,1,6,30,0.00,0.00,0.00
2,5,1,6,45,0.00,0.00,0.00
2,5,1,7,0,0.00,0.00,0.00
2,5,1,7,15,0.06,0.00,0.00
