Month,Week,Day,Hr,Min,NAV($),Drawdown(%),P/L(%)
2,7,2,8,45,-4.98,0.00,-0.01
2,7,2,9,0,-5.97,0.00,-0.01
2,7,2,9,15,-6.96,0.00,-0.01
2,7,2,9,30,-6.42,0.00,-0.01
2,7,2,9,45,-7.35,0.00,-0.01
2,7,2,10,0,-7.11,0.00,-0.01
2,7,2,10,15,-9.36,0.00,-0.01
2,7,2,10,30,-10.56,0.00,-0.01
2,7,2,10,45,-9.09,0.00,-0.01
2,7,2,11,0,-10.20,0.00,-0.01
2,7,2,11,15,-11.22,0.00,-0.01
2,7,2,11,30,-13.62,0.00,-0.01
2,7,2,11,45,-12.81,0.00,-0.01
2,7,2,12,0,-14.94,0.00,-0.01
2,7,2,12,15,-15.63,0.00,-0.01
2,7,2,12,30,-15.78,0.00,-0.01
2,7,2,12,45,-13.98,0.00,-0.01
2,7,2,13,0,-14.22,0.00,-0.01
2,7,2,13,15,-12.96,0.00,-0.01
2,7,2,13,30,-7.56,0.00,-0.01
2,7,2,13,45,-8.61,0.00,-0.01
2,7,2,14,0,-9.69,0.00,-0.01
2,7,2,14,15,-8.82,0.00,-0.01
2,7,2,14,30,-8.67,0.00,-0.01
2,7,2,14,45,-6.99,0.00,-0.01
2,7,2,15,0,-6.33,0.00,-0.01
2,7,2,15,15,-7.56,0.00,-0.01
2,7,2,15,30,-7.56,0.00,-0.01
2,7,2,15,45,-7.17,0.00,-0.01
2,7,2,16,0,-6.06,0.00,-0.01
2,7,2,16,15,-10.62,0.00,-0.01
2,7,2,16,30,-7.44,0.00,-0.01
2,7,2,16,45,-8.19,0.00,-0.01
2,7,2,17,0,-10.26,0.00,-0.01
2,7,2,17,15,-8.10,0.00,-0.01
2,7,2,17,30,-7.98,0.00,-0.01
2,7,2,17,45,-3.54,0.00,-0.01
2,7,2,18,0,-4.17,0.00,-0.01
2,7,2,18,15,-3.06,0.00,-0.01
2,7,2,18,30,-6.09,0.00,-0.01
2,7,2,18,45,-7.44,0.00,-0.01
2,7,2,19,0,-14.07,0.00,-0.01
2,7,2,19,15,-11.22,0.00,-0.01
2,7,2,19,30,-11.97,0.00,-0.01
2,7,2,19,45,-7.17,0.00,-0.01
2,7,2,20,0,-5.31,0.00,-0.01
2,7,2,20,15,-4.95,0.00,-0.01
2,7,2,20,30,-4.20,0.00,-0.01
2,7,2,20,45,-5.19,0.00,-0.01
2,7,2,21,0,-4.62,0.00,-0.01
2,7,2,21,15,-3.42,0.00,-0.01
2,7,2,21,30,-2.79,0.00,-0.01
2,7,2,21,45,-4.38,0.00,-0.01
2,7,2,22,0,-5.07,0.00,-0.01
2,7,2,22,15,-5.25,0.00,-0.01
2,7,2,22,30,-3.33,0.00,-0.01
2,7,2,22,45,-3.42,0.00,-0.01
2,7,2,23,0,-3.15,0.00,-0.01
2,7,2,23,15,-3.09,0.00,-0.01
2,7,2,23,30,-3.24,0.00,-0.01
2,7,2,23,45,-3.39,0.00,-0.01
2,8,3,24,0,-4.32,0.00,-0.01
2,8,3,24,15,-3.51,0.00,-0.01
2,8,3,24,30,-3.66,0.00,-0.01
2,8,3,24,45,-3.75,0.00,-0.01
2,8,3,1,0,-4.05,0.00,-0.01
2,8,3,1,15,-4.86,0.00,-0.01
2,8,3,1,30,-3.72,0.00,-0.01
2,8,3,1,45,-3.96,0.00,-0.01
2,8,3,2,0,-4.20,0.00,-0.01
2,8,3,2,15,-2.01,0.00,-0.01
2,8,3,2,30,-1.89,0.00,-0.01
2,8,3,2,45,-1.65,0.00,-0.01
2,8,3,3,0,-1.23,0.00,-0.01
2,8,3,3,15,-1.56,0.00,-0.01
2,8,3,3,30,-2.61,0.00,-0.01
2,8,3,3,45,-2.82,0.00,-0.01
2,8,3,4,0,-2.43,0.00,-0.01
2,8,3,4,15,-2.79,0.00,-0.01
2,8,3,4,30,-2.04,0.00,-0.01
2,8,3,4,45,-1.83,0.00,-0.01
2,8,3,5,0,-1.20,0.00,-0.01
2,8,3,5,15,-2.22,0.00,-0.01
2,8,3,5,30,-2.55,0.00,-0.01
2,8,3,5,45,-1.56,0.00,-0.01
2,8,3,6,0,-1.17,0.00,-0.01
2,8,3,6,15,-2.07,0.00,-0.01
2,8,3,6,30,-2.43,0.00,-0.01
2,8,3,6,45,-1.86,0.00,-0.01
2,8,3,7,0,-1.84,0.00,-0.01
2,8,3,7,15,-2.56,0.00,-0.01
2,8,3,7,30,-2.41,0.00,-0.01
2,8,3,7,45,-2.26,0.00,-0.01
2,8,3,8,0,-1.72,0.00,-0.01
2,8,3,8,15,-0.58,0.00,-0.01
2,8,3,8,30,-0.70,0.00,-0.01
2,8,3,8,45,-1.75,0.00,-0.01
2,8,3,9,0,-0.01,0.00,-0.01
2,8,3,9,15,6.23,0.00,-0.01
2,8,3,9,30,8.12,0.00,-0.01
2,8,3,9,45,5.96,0.00,-0.01
2,8,3,10,0,5.87,0.00,-0.01
2,8,3,10,15,2.09,0.00,-0.01
2,8,3,10,30,2.09,0.00,-0.01
2,8,3,10,45,5.33,0.00,-0.01
2,8,3,11,0,7.28,0.00,-0.01
2,8,3,11,15,5.27,0.00,-0.01
2,8,3,11,30,6.26,0.00,-0.01
2,8,3,11,45,4.01,0.00,-0.01
2,8,3,12,0,4.10,0.00,-0.01
2,8,3,12,15,3.68,0.00,-0.01
2,8,3,12,30,2.69,0.00,-0.01
2,8,3,12,45,-1.51,0.00,-0.01
2,8,3,13,0,-1.63,0.00,-0.01
2,8,3,13,15,-0.37,0.00,-0.01
2,8,3,13,30,-1.87,0.00,-0.01
2,8,3,13,45,-3.25,0.00,-0.01
2,8,3,14,0,-3.40,0.00,-0.01
2,8,3,14,15,-1.72,0.00,-0.01
2,8,3,14,30,-0.52,0.00,-0.01
2,8,3,14,45,-2.83,0.00,-0.01
2,8,3,15,0,-3.67,0.00,-0.01
2,8,3,15,15,-2.47,0.00,-0.01
2,8,3,15,30,-1.51,0.00,-0.01
2,8,3,15,45,-1.84,0.00,-0.01
2,8,3,16,0,-1.60,0.00,-0.01
2,8,3,16,15,-2.23,0.00,-0.01
2,8,3,16,30,-2.35,0.00,-0.01
2,8,3,16,45,-2.32,0.00,-0.01
2,8,3,17,0,-1.69,0.00,-0.01
2,8,3,17,15,-0.01,0.00,-0.01
2,8,3,17,30,-1.18,0.00,-0.01
2,8,3,17,45,2.06,0.00,-0.01
2,8,3,18,0,0.92,0.00,-0.01
2,8,3,18,15,1.22,0.00,-0.01
2,8,3,18,30,-0.22,0.00,-0.01
2,8,3,18,45,1.76,0.00,-0.01
2,8,3,19,0,2.54,0.00,-0.01
2,8,3,19,15,1.01,0.00,-0.01
2,8,3,19,30,1.28,0.00,-0.01
2,8,3,19,45,0.86,0.00,-0.01
2,8,3,20,0,2.66,0.00,-0.01
2,8,3,20,15,1.19,0.00,-0.01
2,8,3,20,30,0.68,0.00,-0.01
2,8,3,20,45,0.92,0.00,-0.01
2,8,3,21,0,0.62,0.00,-0.01
2,8,3,21,15,0.59,0.00,-0.01
2,8,3,21,30,1.37,0.00,-0.01
2,8,3,21,45,2.18,0.00,-0.01
2,8,3,22,0,1.40,0.00,-0.01
2,8,3,22,15,1.88,0.00,-0.01
2,8,3,22,30,1.43,0.00,-0.01
2,8,3,22,45,1.76,0.00,-0.01
2,8,3,23,0,3.14,0.00,-0.01
2,8,3,23,15,2.72,0.00,-0.01
2,8,3,23,30,2.12,0.00,-0.01
2,8,3,23,45,1.73,0.00,-0.01
2,8,4,24,0,1.94,0.00,-0.01
2,8,4,24,15,2.78,0.00,-0.01
2,8,4,24,30,2.72,0.00,-0.01
2,8,4,24,45,2.75,0.00,-0.01
2,8,4,1,0,2.96,0.00,-0.01
2,8,4,1,15,2.09,0.00,-0.01
2,8,4,1,30,2.84,0.00,-0.01
2,8,4,1,45,3.32,0.00,-0.01
2,8,4,2,0,2.93,0.00,-0.01
2,8,4,2,15,3.20,0.00,-0.01
2,8,4,2,30,2.81,0.00,-0.01
2,8,4,2,45,2.42,0.00,-0.01
2,8,4,3,0,1.79,0.00,-0.01
2,8,4,3,15,4.88,0.00,-0.01
2,8,4,3,30,3.05,0.00,-0.01
2,8,4,3,45,4.25,0.00,-0.01
2,8,4,4,0,3.23,0.00,-0.01
2,8,4,4,15,4.01,0.00,-0.01
2,8,4,4,30,3.62,0.00,-0.01
2,8,4,4,45,3.20,0.00,-0.01
2,8,4,5,0,4.37,0.00,-0.01
2,8,4,5,15,3.65,0.00,-0.01
2,8,4,5,30,3.80,0.00,-0.01
2,8,4,5,45,3.74,0.00,-0.01
2,8,4,6,0,4.19,0.00,-0.01
2,8,4,6,15,5.45,0.00,-0.01
2,8,4,6,30,5.60,0.00,-0.01
2,8,4,6,45,4.94,0.00,-0.01
2,8,4,7,0,4.50,0.00,-0.01
2,8,4,7,15,4.38,0.00,-0.01
2,8,4,7,30,3.51,0.00,-0.01
2,8,4,7,45,3.30,0.00,-0.01
2,8,4,8,0,1.98,0.00,-0.01
2,8,4,8,15,2.37,0.00,-0.01
2,8,4,8,30,2.31,0.00,-0.01
2,8,4,8,45,2.49,0.00,-0.01
2,8,4,9,0,3.00,0.00,-0.01
2,8,4,9,15,3.24,0.00,-0.01
2,8,4,9,30,2.28,0.00,-0.01
2,8,4,9,45,-1.77,0.00,-0.01
2,8,4,10,0,-1.59,0.00,-0.01
2,8,4,10,15,1.77,0.00,-0.01
2,8,4,10,30,1.74,0.00,-0.01
2,8,4,10,45,-0.21,0.00,-0.01
2,8,4,11,0,-0.75,0.00,-0.01
2,8,4,11,15,-3.00,0.00,-0.01
2,8,4,11,30,-1.56,0.00,-0.01
2,8,4,11,45,0.06,0.00,-0.01
2,8,4,12,0,4.95,0.00,-0.01
2,8,4,12,15,3.27,0.00,-0.01
2,8,4,12,30,3.27,0.00,-0.01
2,8,4,12,45,2.34,0.00,-0.01
2,8,4,13,0,1.17,0.00,-0.01
2,8,4,13,15,0.57,0.00,-0.01
2,8,4,13,30,-0.60,0.00,-0.01
2,8,4,13,45,0.66,0.00,-0.01
2,8,4,14,0,-2.10,0.00,-0.01
2,8,4,14,15,-2.37,0.00,-0.01
2,8,4,14,30,-7.77,0.00,-0.01
2,8,4,14,45,-12.51,0.00,-0.01
2,8,4,15,0,-11.04,0.00,-0.01
2,8,4,15,15,-12.12,0.00,-0.01
2,8,4,15,30,-12.18,0.00,-0.01
2,8,4,15,45,-18.50,0.00,-0.01
2,8,4,16,0,-33.18,0.00,-0.01
2,8,4,16,15,-32.38,0.00,-0.01
2,8,4,16,30,-38.03,0.00,-0.01
2,8,4,16,45,-41.38,0.00,-0.01
2,8,4,17,0,-48.33,0.00,-0.01
2,8,4,17,15,-53.46,0.00,-0.01
2,8,4,17,30,-60.00,0.00,-0.01
2,8,4,17,45,-54.66,0.00,-0.01
2,8,4,18,0,-54.84,0.00,-0.01
2,8,4,18,15,-52.02,0.00,-0.01
2,8,4,18,30,-52.44,0.00,-0.01
2,8,4,18,45,-55.68,0.00,-0.01
2,8,4,19,0,-56.76,0.00,-0.01
2,8,4,19,15,-56.70,0.00,-0.01
2,8,4,19,30,-59.70,0.00,-0.01
2,8,4,19,45,-65.22,0.00,-0.01
2,8,4,20,0,-66.24,0.00,-0.01
2,8,4,20,15,-68.65,0.00,-0.01
2,8,4,20,30,-64.52,0.00,-0.01
2,8,4,20,45,-63.54,0.00,-0.01
2,8,4,21,0,-60.95,0.00,-0.01
2,8,4,21,15,-64.38,0.00,-0.01
2,8,4,21,30,-62.21,0.00,-0.01
2,8,4,21,45,-63.05,0.00,-0.01
2,8,4,22,0,-65.22,0.00,-0.01
2,8,4,22,15,-64.59,0.00,-0.01
2,8,4,22,30,-63.40,0.00,-0.01
2,8,4,22,45,-65.15,0.00,-0.01
2,8,4,23,0,-62.98,0.00,-0.01
2,8,4,23,15,-63.19,0.00,-0.01
2,8,4,23,30,-65.01,0.00,-0.01
2,8,4,23,45,-63.54,0.00,-0.01
2,8,5,24,0,-64.45,0.00,-0.01
2,8,5,24,15,-63.26,0.00,-0.01
2,8,5,24,30,-63.05,0.00,-0.01
2,8,5,24,45,-63.12,0.00,-0.01
2,8,5,1,0,-65.22,0.00,-0.01
2,8,5,1,15,-63.61,0.00,-0.01
2,8,5,1,30,-62.14,0.00,-0.01
2,8,5,1,45,-59.48,0.00,-0.01
2,8,5,2,0,-60.11,0.00,-0.01
2,8,5,2,15,-55.91,0.00,-0.01
2,8,5,2,30,-55.77,0.00,-0.01
2,8,5,2,45,-54.79,0.00,-0.01
2,8,5,3,0,-53.53,0.00,-0.01
2,8,5,3,15,-56.33,0.00,-0.01
2,8,5,3,30,-59.41,0.00,-0.01
2,8,5,3,45,-58.78,0.00,-0.01
2,8,5,4,0,-58.85,0.00,-0.01
2,8,5,4,15,-58.15,0.00,-0.01
2,8,5,4,30,-59.27,0.00,-0.01
2,8,5,4,45,-57.80,0.00,-0.01
2,8,5,5,0,-56.05,0.00,-0.01
2,8,5,5,15,-55.07,0.00,-0.01
2,8,5,5,30,-53.39,0.00,-0.01
2,8,5,5,45,-54.44,0.00,-0.01
2,8,5,6,0,-52.69,0.00,-0.01
2,8,5,6,15,-54.23,0.00,-0.01
2,8,5,6,30,-53.53,0.00,-0.01
2,8,5,6,45,-54.44,0.00,-0.01
2,8,5,7,0,-54.81,0.00,-0.01
2,8,5,7,15,-53.55,0.00,-0.01
2,8,5,7,30,-54.04,0.00,-0.01
2,8,5,7,45,-54.25,0.00,-0.01
2,8,5,8,0,-51.94,0.00,-0.01
2,8,5,8,15,-52.15,0.00,-0.01
2,8,5,8,30,-52.01,0.00,-0.01
2,8,5,8,45,-54.25,0.00,-0.01
2,8,5,9,0,-60.06,0.00,-0.01
2,8,5,9,15,-53.34,0.00,-0.01
2,8,5,9,30,-53.20,0.00,-0.01
2,8,5,9,45,-52.57,0.00,-0.01
2,8,5,10,0,-52.08,0.00,-0.01
2,8,5,10,15,-63.91,0.00,-0.01
2,8,5,10,30,-53.83,0.00,-0.01
2,8,5,10,45,-52.71,0.00,-0.01
2,8,5,11,0,-50.05,0.00,-0.01
2,8,5,11,15,-46.97,0.00,-0.01
2,8,5,11,30,-42.77,0.00,-0.01
2,8,5,11,45,-44.31,0.00,-0.01
2,8,5,12,0,-47.53,0.00,-0.01
2,8,5,12,15,-57.75,0.00,-0.01
2,8,5,12,30,-44.31,0.00,-0.01
2,8,5,12,45,-41.44,0.00,-0.01
2,8,5,13,0,-36.40,0.00,-0.01
2,8,5,13,15,-33.81,0.00,-0.01
2,8,5,13,30,-38.08,0.00,-0.01
2,8,5,13,45,-38.78,0.00,-0.01
2,8,5,14,0,-46.34,0.00,-0.01
2,8,5,14,15,-44.87,0.00,-0.01
2,8,5,14,30,-43.75,0.00,-0.01
2,8,5,14,45,-43.68,0.00,-0.01
2,8,5,15,0,-38.57,0.00,-0.01
2,8,5,15,15,-34.93,0.00,-0.01
2,8,5,15,30,-39.90,0.00,-0.01
2,8,5,15,45,-47.11,0.00,-0.01
2,8,5,16,0,-43.89,0.00,-0.01
2,8,5,16,15,-49.91,0.00,-0.01
2,8,5,16,30,-60.76,0.00,-0.01
2,8,5,16,45,-68.39,0.00,-0.01
2,8,5,17,0,-71.12,0.00,-0.01
2,8,5,17,15,-67.69,0.00,-0.01
2,8,5,17,30,-56.91,0.00,-0.01
2,8,5,17,45,-51.59,0.00,-0.01
2,8,5,18,0,-50.96,0.00,-0.01
2,8,5,18,15,-45.85,0.00,-0.01
2,8,5,18,30,-53.13,0.00,-0.01
2,8,5,18,45,-58.87,0.00,-0.01
2,8,5,19,0,-64.82,0.00,-0.01
2,8,5,19,15,-69.30,0.00,-0.01
2,8,5,19,30,-66.29,0.00,-0.01
2,8,5,19,45,-69.30,0.00,-0.01
2,8,5,20,0,-66.29,0.00,-0.01
2,8,5,20,15,-64.19,0.00,-0.01
2,8,5,20,30,-66.29,0.00,-0.01
2,8,5,20,45,-63.63,0.00,-0.01
2,8,5,21,0,-58.45,0.00,-0.01
2,8,5,21,15,-63.91,0.00,-0.01
2,8,5,21,30,-62.79,0.00,-0.01
2,8,5,21,45,-64.05,0.00,-0.01
2,8,5,22,0,-67.27,0.00,-0.01
2,8,5,22,15,-70.77,0.00,-0.01
2,8,5,22,30,-73.57,0.00,-0.01
2,8,5,22,45,-70.77,0.00,-0.01
2,8,5,23,0,-69.23,0.00,-0.01
2,8,5,23,15,-67.83,0.00,-0.01
2,8,5,23,30,-67.34,0.00,-0.01
2,8,5,23,45,0.00,0.00,-0.01
3,8,1,24,0,0.00,0.00,-0.01
3,8,1,24,15,0.00,0.00,-0.01
3,8,1,24,30,0.00,0.00,-0.01
3,8,1,24,45,0.00,0.00,-0.01
3,8,1,1,0,0.00,0.00,-0.01
3,8,1,1,15,0.00,0.00,-0.01
3,8,1,1,30,0.00,0.00,-0.01
3,8,1,1,45,0.00,0.00,-0.01
3,8,1,2,0,0.00,0.00,-0.01
3,8,1,2,15,0.00,0.00,-0.01
3,8,1,2,30,0.00,0.00,-0.01
3,8,1,2,45,0.00,0.00,-0.01
3,8,1,3,0,0.00,0.00,-0.01
3,8,1,3,15,0.00,0.00,-0.01
3,8,1,3,30,0.00,0.00,-0.01
3,8,1,3,45,0.00,0.00,-0.01
3,8,1,4,0,0.00,0.00,-0.01
3,8,1,4,15,0.00,0.00,-0.01
3,8,1,4,30,0.00,0.00,-0.01
3,8,1,4,45,0.00,0.00,-0.01
3,8,1,5,0,0.00,0.00,-0.01
3,8,1,5,15,0.00,0.00,-0.01
3,8,1,5,30,0.00,0.00,-0.01
3,8,1,5,45,0.00,0.00,-0.01
3,8,1,6,0,0.00,0.00,-0.01
3,8,1,6,15,0.00,0.00,-0.01
3,8,1,6,30,0.00,0.00,-0.01
3,8,1,6,45,0.00,0.00,-0.01
3,8,1,7,0,0.00,0.00,-0.01
3,8,1,7,15,0.03,0.00,-0.01
3,8,1,7,30,-0.11,0.00,-0.01
3,8,1,7,45,0.21,0.00,-0.01
3,8,1,8,0,0.27,0.00,-0.01
3,8,1,8,15,0.34,0.00,-0.01
3,8,1,8,30,-0.03,0.00,-0.01
3,8,1,8,45,-0.04,0.00,-0.01
3,8,1,9,0,-0.54,0.00,-0.01
3,8,1,9,15,-0.58,0.00,-0.01
3,8,1,9,30,-0.64,0.00,-0.01
3,8,1,9,45,-0.80,0.00,-0.01
3,8,1,10,0,-0.11,0.00,-0.01
3,8,1,10,15,0.06,0.00,-0.01
3,8,1,10,30,1.38,0.00,-0.01
3,8,1,10,45,0.98,0.00,-0.01
3,8,1,11,0,1.32,0.00,-0.01
3,8,1,11,15,1.37,0.00,-0.01
3,8,1,11,30,1.68,0.00,-0.01
3,8,1,11,45,2.72,0.00,-0.01
3,8,1,12,0,4.04,0.00,-0.01
3,8,1,12,15,3.76,0.00,-0.01
3,8,1,12,30,4.10,0.00,-0.01
3,8,1,12,45,3.62,0.00,-0.01
3,8,1,13,0,4.10,0.00,-0.01
3,8,1,13,15,5.40,0.00,-0.01
3,8,1,13,30,7.28,0.00,-0.01
3,8,1,13,45,6.88,0.00,-0.01
3,8,1,14,0,5.76,0.00,-0.01
3,8,1,14,15,7.20,0.00,-0.01
3,8,1,14,30,8.50,0.00,-0.01
3,8,1,14,45,6.78,0.00,-0.01
3,8,1,15,0,5.08,0.00,-0.01
3,8,1,15,15,6.64,0.00,-0.01
3,8,1,15,30,7.32,0.00,-0.01
3,8,1,15,45,4.42,0.00,-0.01
3,8,1,16,0,5.64,0.00,-0.01
3,8,1,16,15,6.66,0.00,-0.01
3,8,1,16,30,6.62,0.00,-0.01
3,8,1,16,45,6.72,0.00,-0.01
3,8,1,17,0,3.84,0.00,-0.01
3,8,1,17,15,1.38,0.00,-0.01
3,8,1,17,30,0.00,0.00,-0.01
3,8,1,17,45,-0.16,0.00,-0.01
3,8,1,18,0,-0.06,0.00,-0.01
3,8,1,18,15,-0.96,0.00,-0.01
3,8,1,18,30,-2.82,0.00,-0.01
3,8,1,18,45,-1.16,0.00,-0.01
3,8,1,19,0,-1.16,0.00,-0.01
3,8,1,19,15,-3.02,0.00,-0.01
3,8,1,19,30,-2.18,0.00,-0.01
3,8,1,19,45,-2.80,0.00,-0.01
3,8,1,20,0,-3.34,0.00,-0.01
3,8,1,20,15,-2.04,0.00,-0.01
3,8,1,20,30,-1.46,0.00,-0.01
3,8,1,20,45,-1.24,0.00,-0.01
3,8,1,21,0,-0.32,0.00,-0.01
3,8,1,21,15,-0.04,0.00,-0.01
3,8,1,21,30,-0.38,0.00,-0.01
3,8,1,21,45,-0.58,0.00,-0.01
3,8,1,22,0,-1.70,0.00,-0.01
3,8,1,22,15,-2.04,0.00,-0.01
3,8,1,22,30,-2.10,0.00,-0.01
3,8,1,22,45,-2.28,0.00,-0.01
3,8,1,23,0,-2.64,0.00,-0.01
3,8,1,23,15,-2.44,0.00,-0.01
3,8,1,23,30,-2.92,0.00,-0.01
3,8,1,23,45,-2.24,0.00,-0.01
3,8,2,24,0,-2.42,0.00,-0.01
3,8,2,24,15,-1.96,0.00,-0.01
3,8,2,24,30,-2.68,0.00,-0.01
3,8,2,24,45,-2.16,0.00,-0.01
3,8,2,1,0,-2.94,0.00,-0.01
3,8,2,1,15,-2.42,0.00,-0.01
3,8,2,1,30,-2.60,0.00,-0.01
3,8,2,1,45,-2.36,0.00,-0.01
3,8,2,2,0,-3.60,0.00,-0.01
3,8,2,2,15,-3.32,0.00,-0.01
3,8,2,2,30,-2.58,0.00,-0.01
3,8,2,2,45,-2.36,0.00,-0.01
3,8,2,3,0,-2.42,0.00,-0.01
3,8,2,3,15,-2.16,0.00,-0.01
3,8,2,3,30,-1.96,0.00,-0.01
3,8,2,3,45,-1.72,0.00,-0.01
3,8,2,4,0,-0.26,0.00,-0.01
3,8,2,4,15,-0.50,0.00,-0.01
3,8,2,4,30,-0.78,0.00,-0.01
3,8,2,4,45,-0.16,0.00,-0.01
3,8,2,5,0,-0.12,0.00,-0.01
3,8,2,5,15,-0.62,0.00,-0.01
3,8,2,5,30,0.16,0.00,-0.01
3,8,2,5,45,-0.78,0.00,-0.01
3,8,2,6,0,-1.14,0.00,-0.01
3,8,2,6,15,0.62,0.00,-0.01
3,8,2,6,30,-0.20,0.00,-0.01
3,8,2,6,45,0.60,0.00,-0.01
3,8,2,7,0,0.61,0.00,-0.01
3,8,2,7,15,0.47,0.00,-0.01
3,8,2,7,30,0.23,0.00,-0.01
3,8,2,7,45,0.33,0.00,-0.01
3,8,2,8,0,0.47,0.00,-0.01
3,8,2,8,15,1.05,0.00,-0.01
3,8,2,8,30,0.65,0.00,-0.01
3,8,2,8,45,-0.29,0.00,-0.01
3,8,2,9,0,0.23,0.00,-0.01
3,8,2,9,15,2.71,0.00,-0.01
3,8,2,9,30,1.29,0.00,-0.01
3,8,2,9,45,1.77,0.00,-0.01
3,8,2,10,0,1.81,0.00,-0.01
3,8,2,10,15,-1.43,0.00,-0.01
3,8,2,10,30,-0.45,0.00,-0.01
3,8,2,10,45,-1.65,0.00,-0.01
3,8,2,11,0,-1.53,0.00,-0.01
3,8,2,11,15,-1.57,0.00,-0.01
3,8,2,11,30,-2.49,0.00,-0.01
3,8,2,11,45,-4.71,0.00,-0.01
3,8,2,12,0,-4.63,0.00,-0.01
3,8,2,12,15,-4.79,0.00,-0.01
3,8,2,12,30,-4.99,0.00,-0.01
3,8,2,12,45,-4.99,0.00,-0.01
3,8,2,13,0,-4.65,0.00,-0.01
3,8,2,13,15,-6.13,0.00,-0.01
3,8,2,13,30,-5.47,0.00,-0.01
3,8,2,13,45,-5.83,0.00,-0.01
3,8,2,14,0,-7.41,0.00,-0.01
3,8,2,14,15,-7.69,0.00,-0.01
3,8,2,14,30,-7.25,0.00,-0.01
3,8,2,14,45,-6.63,0.00,-0.01
3,8,2,15,0,-6.15,0.00,-0.01
3,8,2,15,15,-5.43,0.00,-0.01
3,8,2,15,30,-4.15,0.00,-0.01
3,8,2,15,45,-5.53,0.00,-0.01
3,8,2,16,0,-5.09,0.00,-0.01
3,8,2,16,15,-2.79,0.00,-0.01
3,8,2,16,30,-3.05,0.00,-0.01
3,8,2,16,45,-2.19,0.00,-0.01
3,8,2,17,0,0.81,0.00,-0.01
3,8,2,17,15,-0.23,0.00,-0.01
3,8,2,17,30,-0.69,0.00,-0.01
3,8,2,17,45,-1.83,0.00,-0.01
3,8,2,18,0,-2.13,0.00,-0.01
3,8,2,18,15,-0.77,0.00,-0.01
3,8,2,18,30,-0.21,0.00,-0.01
3,8,2,18,45,1.69,0.00,-0.01
3,8,2,19,0,3.29,0.00,-0.01
3,8,2,19,15,2.61,0.00,-0.01
3,8,2,19,30,1.05,0.00,-0.01
3,8,2,19,45,0.47,0.00,-0.01
3,8,2,20,0,1.25,0.00,-0.01
3,8,2,20,15,0.45,0.00,-0.01
3,8,2,20,30,0.65,0.00,-0.01
3,8,2,20,45,0.59,0.00,-0.01
3,8,2,21,0,-0.47,0.00,-0.01
3,8,2,21,15,-2.41,0.00,-0.01
3,8,2,21,30,-2.17,0.00,-0.01
3,8,2,21,45,-2.67,0.00,-0.01
3,8,2,22,0,-3.61,0.00,-0.01
3,8,2,22,15,-3.95,0.00,-0.01
3,8,2,22,30,-3.59,0.00,-0.01
3,8,2,22,45,-3.93,0.00,-0.01
3,8,2,23,0,-4.05,0.00,-0.01
3,8,2,23,15,-4.43,0.00,-0.01
3,8,2,23,30,-4.17,0.00,-0.01
3,8,2,23,45,-3.87,0.00,-0.01
3,9,3,24,0,-4.21,0.00,-0.01
3,9,3,24,15,-3.53,0.00,-0.01
3,9,3,24,30,-3.87,0.00,-0.01
3,9,3,24,45,-3.49,0.00,-0.01
3,9,3,1,0,-2.91,0.00,-0.01
3,9,3,1,15,-2.91,0.00,-0.01
3,9,3,1,30,-2.77,0.00,-0.01
3,9,3,1,45,-2.51,0.00,-0.01
3,9,3,2,0,-2.57,0.00,-0.01
3,9,3,2,15,-3.65,0.00,-0.01
3,9,3,2,30,-3.25,0.00,-0.01
3,9,3,2,45,-2.49,0.00,-0.01
3,9,3,3,0,-2.85,0.00,-0.01
3,9,3,3,15,-3.29,0.00,-0.01
3,9,3,3,30,-3.67,0.00,-0.01
3,9,3,3,45,-3.61,0.00,-0.01
3,9,3,4,0,-3.31,0.00,-0.01
3,9,3,4,15,-3.51,0.00,-0.01
3,9,3,4,30,-3.11,0.00,-0.01
3,9,3,4,45,-3.39,0.00,-0.01
3,9,3,5,0,-3.91,0.00,-0.01
3,9,3,5,15,-3.95,0.00,-0.01
3,9,3,5,30,-3.95,0.00,-0.01
3,9,3,5,45,-4.37,0.00,-0.01
3,9,3,6,0,-4.35,0.00,-0.01
3,9,3,6,15,-4.89,0.00,-0.01
3,9,3,6,30,-5.43,0.00,-0.01
3,9,3,6,45,-5.49,0.00,-0.01
3,9,3,7,0,-5.77,0.00,-0.01
3,9,3,7,15,-6.01,0.00,-0.01
3,9,3,7,30,-6.03,0.00,-0.01
3,9,3,7,45,-5.79,0.00,-0.01
3,9,3,8,0,-5.33,0.00,-0.01
3,9,3,8,15,-6.27,0.00,-0.01
3,9,3,8,30,-5.93,0.00,-0.01
3,9,3,8,45,-5.15,0.00,-0.01
3,9,3,9,0,-5.65,0.00,-0.01
3,9,3,9,15,-5.45,0.00,-0.01
3,9,3,9,30,-5.71,0.00,-0.01
3,9,3,9,45,-4.75,0.00,-0.01
3,9,3,10,0,-3.99,0.00,-0.01
3,9,3,10,15,-5.69,0.00,-0.01
3,9,3,10,30,-6.43,0.00,-0.01
3,9,3,10,45,-14.33,0.00,-0.01
3,9,3,11,0,-13.16,0.00,-0.01
3,9,3,11,15,-18.14,0.00,-0.01
3,9,3,11,30,-16.31,0.00,-0.01
3,9,3,11,45,-13.43,0.00,-0.01
