WeekNum,Day,Hr(s),Min(s),NAV($),Drawdown($)
4,3,13,0,57.25,57.25
4,3,13,15,52.32,52.32
4,3,13,30,47.68,47.68
4,3,13,45,53.77,53.77
4,3,14,0,52.32,52.32
4,3,14,15,54.06,54.06
4,3,14,30,51.45,51.45
4,3,14,45,45.94,45.94
4,3,15,0,52.03,52.03
4,3,15,15,26.22,26.22
4,3,15,30,21.58,21.58
4,3,15,45,28.83,28.83
4,3,16,0,19.84,19.84
4,3,16,15,34.63,34.63
4,3,16,30,35.21,35.21
4,3,16,45,39.56,39.56
4,3,17,0,24.48,24.48
4,3,17,15,29.99,29.99
4,3,17,30,56.67,56.67
4,3,17,45,57.25,57.25
4,3,18,0,71.46,71.46
4,3,18,15,51.45,51.45
4,3,18,30,64.21,64.21
4,3,18,45,52.03,52.03
4,3,19,0,34.34,34.34
4,3,19,15,29.70,29.70
4,3,19,30,33.47,33.47
4,3,19,45,51.45,51.45
4,3,20,0,87.41,87.41
4,3,20,15,61.60,61.60
4,3,20,30,70.01,70.01
4,3,20,45,62.47,62.47
4,3,21,0,85.09,85.09
4,3,21,15,85.67,85.67
4,3,21,30,87.12,87.12
4,3,21,45,69.72,69.72
4,3,22,0,45.36,45.36
4,3,22,15,47.10,47.10
4,3,22,30,-12.93,-12.93
4,3,22,45,3.02,3.02
4,3,23,0,-36.13,-36.13
4,3,23,15,-54.69,-54.69
4,3,23,30,-57.59,-57.59
4,3,23,45,-41.35,-41.35
4,3,24,0,-44.83,-44.83
4,3,24,15,-79.05,-79.05
4,3,24,30,-92.97,-92.97
4,3,24,45,-58.46,-58.46
4,3,1,0,-41.93,-41.93
4,3,1,15,-49.47,-49.47
4,3,1,30,-58.75,-58.75
4,3,1,45,-47.44,-47.44
4,3,2,0,-47.44,-47.44
4,3,2,15,-58.75,-58.75
4,3,2,30,-67.74,-67.74
4,3,2,45,-61.94,-61.94
4,3,3,0,-57.88,-57.88
4,3,3,15,-66.58,-66.58
4,3,3,30,-66.00,-66.00
4,3,3,45,-78.47,-78.47
4,3,4,0,-98.77,-98.77
4,3,4,15,-84.27,-84.27
4,3,4,30,-6.84,-6.84
4,3,4,45,42.46,42.46
4,3,5,0,9.69,9.69
4,3,5,15,-8.87,-8.87
4,3,5,30,-13.22,-13.22
4,3,5,45,-6.84,-6.84
4,3,6,0,-8.87,-8.87
4,3,6,15,-3.94,-3.94
4,3,6,30,-5.97,-5.97
4,3,6,45,-20.18,-20.18
4,4,7,0,-23.32,-23.32
4,4,7,15,-19.84,-19.84
4,4,7,30,-28.25,-28.25
4,4,7,45,-30.28,-30.28
4,4,8,0,-24.48,-24.48
4,4,8,15,-28.54,-28.54
4,4,8,30,-23.03,-23.03
4,4,8,45,-18.68,-18.68
4,4,9,0,-29.12,-29.12
4,4,9,15,-9.98,-9.98
4,4,9,30,-5.05,-5.05
4,4,9,45,4.52,4.52
4,4,10,0,21.34,21.34
4,4,10,15,19.89,19.89
4,4,10,30,12.93,12.93
4,4,10,45,15.54,15.54
4,4,11,0,22.21,22.21
4,4,11,15,8.58,8.58
4,4,11,30,11.19,11.19
4,4,11,45,12.06,12.06
4,4,12,0,17.28,17.28
4,4,12,15,31.49,31.49
4,4,12,30,34.39,34.39
4,4,12,45,41.06,41.06
4,4,13,0,40.77,40.77
4,4,13,15,37.87,37.87
4,4,13,30,39.32,39.32
4,4,13,45,26.27,26.27
4,4,14,0,26.27,26.27
4,4,14,15,29.75,29.75
4,4,14,30,33.81,33.81
4,4,14,45,53.24,53.24
4,4,15,0,49.76,49.76
4,4,15,15,52.95,52.95
4,4,15,30,52.37,52.37
4,4,15,45,42.22,42.22
4,4,16,0,19.60,19.60
4,4,16,15,28.01,28.01
4,4,16,30,57.88,57.88
4,4,16,45,48.31,48.31
4,4,17,0,50.34,50.34
4,4,17,15,55.27,55.27
4,4,17,30,58.17,58.17
4,4,17,45,100.70,100.70
4,4,18,0,110.53,110.53
4,4,18,15,99.37,99.37
4,4,18,30,101.85,101.85
4,4,18,45,92.86,92.86
4,4,19,0,116.42,116.42
4,4,19,15,115.18,115.18
4,4,19,30,115.18,115.18
4,4,19,45,111.46,111.46
4,4,20,0,99.37,99.37
4,4,20,15,55.97,55.97
4,4,20,30,84.80,84.80
4,4,20,45,96.58,96.58
4,4,21,0,104.33,104.33
4,4,21,15,98.13,98.13
4,4,21,30,105.26,105.26
4,4,21,45,89.14,89.14
4,4,22,0,83.25,83.25
4,4,22,15,92.24,92.24
4,4,22,30,104.95,104.95
4,4,22,45,119.83,119.83
4,4,23,0,112.48,112.48
4,4,23,15,85.62,85.62
4,4,23,30,111.12,111.12
4,4,23,45,133.90,133.90
4,4,24,0,121.66,121.66
4,4,24,15,100.92,100.92
4,4,24,30,109.42,109.42
4,4,24,45,91.74,91.74
4,4,1,0,83.24,83.24
4,4,1,15,67.94,67.94
4,4,1,30,65.22,65.22
4,4,1,45,50.94,50.94
4,4,2,0,71.34,71.34
4,4,2,15,44.82,44.82
4,4,2,30,35.30,35.30
4,4,2,45,19.66,19.66
4,4,3,0,21.36,21.36
4,4,3,15,23.06,23.06
4,4,3,30,40.40,40.40
4,4,3,45,14.90,14.90
4,4,4,0,-19.78,-19.78
4,4,4,15,-29.98,-29.98
4,4,4,30,-44.26,-44.26
4,4,4,45,-65.00,-65.00
4,4,5,0,-57.86,-57.86
4,4,5,15,-77.24,-77.24
4,4,5,30,-76.56,-76.56
4,4,5,45,-67.38,-67.38
4,4,6,0,-65.34,-65.34
4,4,6,15,-75.54,-75.54
4,4,6,30,-69.42,-69.42
4,4,6,45,-72.14,-72.14
4,5,7,0,-85.16,-85.16
4,5,7,15,-76.32,-76.32
4,5,7,30,-73.26,-73.26
4,5,7,45,-67.14,-67.14
4,5,8,0,-71.22,-71.22
4,5,8,15,-73.26,-73.26
4,5,8,30,-67.82,-67.82
4,5,8,45,-81.08,-81.08
4,5,9,0,-70.20,-70.20
4,5,9,15,-78.36,-78.36
4,5,9,30,-79.04,-79.04
4,5,9,45,-78.36,-78.36
4,5,10,0,-72.24,-72.24
4,5,10,15,-65.44,-65.44
4,5,10,30,-49.46,-49.46
4,5,10,45,-49.12,-49.12
4,5,11,0,-44.02,-44.02
4,5,11,15,-64.42,-64.42
4,5,11,30,-73.60,-73.60
4,5,11,45,-81.76,-81.76
4,5,12,0,-74.96,-74.96
4,5,12,15,-79.04,-79.04
4,5,12,30,-77.68,-77.68
4,5,12,45,-108.28,-108.28
4,5,13,0,-92.30,-92.30
4,5,13,15,-84.14,-84.14
4,5,13,30,-77.68,-77.68
4,5,13,45,-84.82,-84.82
4,5,14,0,-83.80,-83.80
4,5,14,15,-88.90,-88.90
4,5,14,30,-97.74,-97.74
4,5,14,45,-94.00,-94.00
4,5,15,0,-84.48,-84.48
4,5,15,15,-87.20,-87.20
4,5,15,30,-107.26,-107.26
4,5,15,45,-110.66,-110.66
4,5,16,0,-80.06,-80.06
4,5,16,15,-83.12,-83.12
4,5,16,30,-81.08,-81.08
4,5,16,45,-64.08,-64.08
4,5,17,0,-84.48,-84.48
4,5,17,15,-71.56,-71.56
4,5,17,30,-98.42,-98.42
4,5,17,45,-106.92,-106.92
4,5,18,0,-130.72,-130.72
4,5,18,15,-118.14,-118.14
4,5,18,30,-124.60,-124.60
4,5,18,45,-139.22,-139.22
4,5,19,0,-138.88,-138.88
4,5,19,15,-132.42,-132.42
4,5,19,30,-128.34,-128.34
4,5,19,45,-137.18,-137.18
4,5,20,0,-148.40,-148.40
4,5,20,15,-142.62,-142.62
4,5,20,30,-151.46,-151.46
4,5,20,45,-180.36,-180.36
4,5,21,0,-176.28,-176.28
4,5,21,15,-175.60,-175.60
4,5,21,30,-145.00,-145.00
4,5,21,45,-142.62,-142.62
4,5,22,0,-160.98,-160.98
4,5,22,15,-143.64,-143.64
4,5,22,30,-162.00,-162.00
4,5,22,45,0.00,0.00
4,5,23,0,0.00,0.00
4,5,23,15,0.00,0.00
4,5,23,30,0.00,0.00
4,5,23,45,0.00,0.00
4,5,24,0,0.00,0.00
4,5,24,15,0.00,0.00
4,5,24,30,0.00,0.00
4,5,24,45,0.00,0.00
4,5,1,0,0.00,0.00
4,5,1,15,0.00,0.00
4,5,1,30,0.00,0.00
4,5,1,45,0.00,0.00
4,5,2,0,0.00,0.00
4,5,2,15,0.00,0.00
4,5,2,30,0.00,0.00
4,5,2,45,0.00,0.00
4,5,3,0,0.00,0.00
4,5,3,15,0.00,0.00
4,5,3,30,0.00,0.00
4,5,3,45,0.00,0.00
4,5,4,0,0.00,0.00
4,5,4,15,0.00,0.00
4,5,4,30,0.00,0.00
4,5,4,45,0.00,0.00
4,5,5,0,0.00,0.00
4,5,5,15,0.00,0.00
4,5,5,30,0.00,0.00
4,5,5,45,0.00,0.00
4,5,6,0,0.00,0.00
4,5,6,15,0.00,0.00
4,5,6,30,0.00,0.00
4,5,6,45,0.00,0.00
5,1,7,15,0.00,0.00
5,1,7,30,0.00,0.00
5,1,7,45,0.00,0.00
5,1,8,0,0.00,0.00
5,1,8,15,0.00,0.00
5,1,8,30,0.00,0.00
5,1,8,45,0.00,0.00
5,1,9,0,0.00,0.00
5,1,9,15,0.00,0.00
5,1,9,30,0.00,0.00
5,1,9,45,0.00,0.00
5,1,10,0,0.00,0.00
5,1,10,15,0.00,0.00
5,1,10,30,0.00,0.00
5,1,10,45,0.00,0.00
5,1,11,0,0.00,0.00
5,1,11,15,0.00,0.00
5,1,11,30,0.00,0.00
5,1,11,45,0.00,0.00
5,1,12,0,0.00,0.00
5,1,12,15,0.00,0.00
5,1,12,30,0.00,0.00
5,1,12,45,0.00,0.00
5,1,13,0,0.00,0.00
5,1,13,15,0.00,0.00
5,1,13,30,0.00,0.00
5,1,13,45,0.00,0.00
5,1,14,0,0.00,0.00
5,1,14,15,0.00,0.00
5,1,14,30,0.00,0.00
5,1,14,45,0.00,0.00
5,1,15,0,0.00,0.00
5,1,15,15,0.00,0.00
5,1,15,30,0.00,0.00
5,1,15,45,0.00,0.00
5,1,16,0,0.00,0.00
5,1,16,15,0.00,0.00
5,1,16,30,0.00,0.00
5,1,16,45,0.00,0.00
5,1,17,0,0.00,0.00
5,1,17,15,0.00,0.00
5,1,17,30,0.00,0.00
5,1,17,45,0.00,0.00
5,1,18,0,0.00,0.00
5,1,18,15,0.00,0.00
5,1,18,30,0.00,0.00
5,1,18,45,0.00,0.00
5,1,19,0,0.00,0.00
5,1,19,15,0.00,0.00
5,1,19,30,0.00,0.00
5,1,19,45,0.00,0.00
5,1,20,0,0.00,0.00
5,1,20,15,0.00,0.00
5,1,20,30,0.00,0.00
5,1,20,45,0.00,0.00
5,1,21,0,0.00,0.00
5,1,21,15,0.00,0.00
5,1,21,30,0.00,0.00
5,1,21,45,0.00,0.00
5,1,22,0,0.00,0.00
5,1,22,15,0.00,0.00
5,1,22,30,0.00,0.00
5,1,22,45,0.00,0.00
5,1,23,0,0.00,0.00
5,1,23,15,0.00,0.00
5,1,23,30,0.00,0.00
5,1,23,45,0.00,0.00
5,1,24,0,0.00,0.00
5,1,24,15,0.00,0.00
5,1,24,30,0.00,0.00
5,1,24,45,0.00,0.00
5,1,1,0,0.00,0.00
5,1,1,15,0.00,0.00
5,1,1,30,0.00,0.00
5,1,1,45,0.00,0.00
5,1,2,0,0.00,0.00
5,1,2,15,0.00,0.00
5,1,2,30,0.00,0.00
5,1,2,45,0.00,0.00
5,1,3,0,0.00,0.00
5,1,3,15,0.00,0.00
5,1,3,30,0.00,0.00
5,1,3,45,0.00,0.00
5,1,4,0,0.00,0.00
5,1,4,15,0.00,0.00
5,1,4,30,0.00,0.00
5,1,4,45,0.00,0.00
5,1,5,0,0.00,0.00
5,1,5,15,0.00,0.00
5,1,5,30,0.00,0.00
5,1,5,45,0.00,0.00
5,1,6,0,0.00,0.00
5,1,6,15,0.00,0.00
5,1,6,30,0.00,0.00
5,1,6,45,0.00,0.00
5,2,7,0,0.00,0.00
5,2,7,15,0.00,0.00
5,2,7,30,0.00,0.00
5,2,7,45,0.00,0.00
5,2,8,0,0.00,0.00
5,2,8,15,0.00,0.00
5,2,8,30,0.00,0.00
5,2,8,45,0.00,0.00
5,2,9,0,0.00,0.00
5,2,9,15,0.00,0.00
5,2,9,30,0.00,0.00
5,2,9,45,0.00,0.00
5,2,10,0,0.00,0.00
5,2,10,15,0.00,0.00
5,2,10,30,0.00,0.00
5,2,10,45,0.00,0.00
5,2,11,0,0.00,0.00
5,2,11,15,0.00,0.00
5,2,11,30,0.00,0.00
5,2,11,45,0.00,0.00
5,2,12,0,0.00,0.00
5,2,12,15,0.00,0.00
5,2,12,30,0.00,0.00
5,2,12,45,0.00,0.00
5,2,13,0,0.00,0.00
5,2,13,15,0.00,0.00
5,2,13,30,0.00,0.00
5,2,13,45,0.00,0.00
5,2,14,0,0.00,0.00
5,2,14,15,0.00,0.00
5,2,14,30,0.00,0.00
5,2,14,45,0.00,0.00
5,2,15,0,0.00,0.00
5,2,15,15,0.00,0.00
5,2,15,30,0.00,0.00
5,2,15,45,0.00,0.00
5,2,16,0,0.00,0.00
5,2,16,15,0.00,0.00
5,2,16,30,0.00,0.00
5,2,16,45,0.00,0.00
5,2,17,0,0.00,0.00
5,2,17,15,0.00,0.00
5,2,17,30,0.00,0.00
5,2,17,45,0.00,0.00
5,2,18,0,0.00,0.00
5,2,18,15,0.00,0.00
5,2,18,30,0.00,0.00
5,2,18,45,0.00,0.00
5,2,19,0,0.00,0.00
5,2,19,15,0.00,0.00
5,2,19,30,0.00,0.00
5,2,19,45,0.00,0.00
5,2,20,0,0.00,0.00
5,2,20,15,0.00,0.00
5,2,20,30,0.00,0.00
5,2,20,45,0.00,0.00
5,2,21,0,0.00,0.00
5,2,21,15,0.00,0.00
5,2,21,30,0.00,0.00
5,2,21,45,0.00,0.00
5,2,22,0,0.00,0.00
5,2,22,15,0.00,0.00
5,2,22,30,0.00,0.00
5,2,22,45,0.00,0.00
5,2,23,0,0.00,0.00
5,2,23,15,0.00,0.00
5,2,23,30,0.00,0.00
5,2,23,45,0.00,0.00
5,2,24,0,0.00,0.00
5,2,24,15,0.00,0.00
5,2,24,30,0.00,0.00
5,2,24,45,0.00,0.00
5,2,1,0,0.00,0.00
5,2,1,15,0.00,0.00
5,2,1,30,0.00,0.00
5,2,1,45,0.00,0.00
5,2,2,0,0.00,0.00
5,2,2,15,0.00,0.00
5,2,2,30,0.00,0.00
5,2,2,45,0.00,0.00
5,2,3,0,0.00,0.00
5,2,3,15,0.00,0.00
5,2,3,30,0.00,0.00
5,2,3,45,0.00,0.00
5,2,4,0,0.00,0.00
5,2,4,15,0.00,0.00
5,2,4,30,0.00,0.00
5,2,4,45,0.00,0.00
5,2,5,0,0.00,0.00
5,2,5,15,0.00,0.00
5,2,5,30,0.00,0.00
5,2,5,45,0.00,0.00
5,2,6,0,0.00,0.00
5,2,6,15,0.00,0.00
5,2,6,30,0.00,0.00
5,2,6,45,0.00,0.00
5,3,7,0,0.00,0.00
5,3,7,15,0.00,0.00
5,3,7,30,0.00,0.00
5,3,7,45,0.00,0.00
5,3,8,0,0.00,0.00
5,3,8,15,0.00,0.00
5,3,8,30,0.00,0.00
5,3,8,45,0.00,0.00
5,3,9,0,0.00,0.00
5,3,9,15,0.00,0.00
5,3,9,30,0.00,0.00
5,3,9,45,0.00,0.00
5,3,10,0,0.00,0.00
5,3,10,15,0.00,0.00
5,3,10,30,0.00,0.00
5,3,10,45,0.00,0.00
5,3,11,0,0.00,0.00
5,3,11,15,0.00,0.00
5,3,11,30,0.00,0.00
5,3,11,45,0.00,0.00
5,3,12,0,0.00,0.00
5,3,12,15,0.00,0.00
5,3,12,30,0.00,0.00
5,3,12,45,0.00,0.00
5,3,13,0,0.00,0.00
5,3,13,15,0.00,0.00
5,3,13,30,0.00,0.00
5,3,13,45,0.00,0.00
5,3,14,0,0.00,0.00
5,3,14,15,0.00,0.00
5,3,14,30,0.00,0.00
5,3,14,45,0.00,0.00
5,3,15,0,0.00,0.00
5,3,15,15,0.00,0.00
5,3,15,30,0.00,0.00
5,3,15,45,0.00,0.00
5,3,16,0,0.00,0.00
5,3,16,15,0.00,0.00
5,3,16,30,0.00,0.00
5,3,16,45,0.00,0.00
5,3,17,0,0.00,0.00
5,3,17,15,0.00,0.00
5,3,17,30,0.00,0.00
5,3,17,45,0.00,0.00
5,3,18,0,0.00,0.00
5,3,18,15,0.00,0.00
5,3,18,30,0.00,0.00
5,3,18,45,0.00,0.00
5,3,19,0,0.00,0.00
5,3,19,15,0.00,0.00
5,3,19,30,0.00,0.00
5,3,19,45,0.00,0.00
5,3,20,0,0.00,0.00
5,3,20,15,0.00,0.00
5,3,20,30,0.00,0.00
5,3,20,45,0.00,0.00
5,3,21,0,0.00,0.00
5,3,21,15,0.00,0.00
5,3,21,30,0.00,0.00
5,3,21,45,0.00,0.00
5,3,22,0,0.00,0.00
5,3,22,15,0.00,0.00
5,3,22,30,0.00,0.00
5,3,22,45,0.00,0.00
5,3,23,0,0.00,0.00
5,3,23,15,0.00,0.00
5,3,23,30,0.00,0.00
5,3,23,45,0.00,0.00
5,3,24,0,-1.06,-1.06
5,3,24,15,-1.82,-1.82
5,3,24,30,-1.39,-1.39
5,3,24,45,-2.06,-2.06
5,3,1,0,-0.24,-0.24
5,3,1,15,-0.32,-0.32
5,3,1,30,-0.91,-0.91
5,3,1,45,-0.72,-0.72
5,3,2,0,-0.31,-0.31
5,3,2,15,-0.52,-0.52
5,3,2,30,-0.51,-0.51
5,3,2,45,-1.01,-1.01
5,3,3,0,-1.29,-1.29
5,3,3,15,-1.73,-1.73
5,3,3,30,-2.57,-2.57
5,3,3,45,-2.71,-2.71
5,3,4,0,-2.89,-2.89
5,3,4,15,-2.58,-2.58
5,3,4,30,-2.37,-2.37
5,3,4,45,-2.69,-2.69
5,3,5,0,-2.34,-2.34
5,3,5,15,-2.24,-2.24
5,3,5,30,-2.27,-2.27
5,3,5,45,-2.16,-2.16
5,3,6,0,-2.20,-2.20
5,3,6,15,-2.06,-2.06
5,3,6,30,-1.67,-1.67
5,3,6,45,-1.55,-1.55
5,4,7,0,-1.48,-1.48
5,4,7,15,-1.68,-1.68
5,4,7,30,-1.66,-1.66
5,4,7,45,-1.44,-1.44
5,4,8,0,-1.70,-1.70
5,4,8,15,-1.69,-1.69
5,4,8,30,-1.83,-1.83
5,4,8,45,-1.78,-1.78
5,4,9,0,-2.10,-2.10
5,4,9,15,-1.93,-1.93
5,4,9,30,-2.11,-2.11
5,4,9,45,-2.50,-2.50
5,4,10,0,-2.45,-2.45
5,4,10,15,-2.45,-2.45
5,4,10,30,-2.92,-2.92
5,4,10,45,-2.81,-2.81
5,4,11,0,-2.72,-2.72
5,4,11,15,-3.18,-3.18
5,4,11,30,-3.28,-3.28
5,4,11,45,-2.97,-2.97
5,4,12,0,-2.67,-2.67
5,4,12,15,-2.33,-2.33
5,4,12,30,-2.16,-2.16
5,4,12,45,-2.13,-2.13
5,4,13,0,-2.27,-2.27
5,4,13,15,-2.44,-2.44
5,4,13,30,-2.47,-2.47
5,4,13,45,-2.49,-2.49
5,4,14,0,-2.45,-2.45
5,4,14,15,-2.54,-2.54
5,4,14,30,-2.98,-2.98
5,4,14,45,-3.44,-3.44
5,4,15,0,-3.17,-3.17
5,4,15,15,-3.00,-3.00
5,4,15,30,-2.98,-2.98
5,4,15,45,-3.51,-3.51
5,4,16,0,-3.98,-3.98
5,4,16,15,-3.87,-3.87
5,4,16,30,-4.06,-4.06
5,4,16,45,-4.02,-4.02
5,4,17,0,-3.32,-3.32
5,4,17,15,-2.14,-2.14
5,4,17,30,-2.20,-2.20
5,4,17,45,-1.70,-1.70
5,4,18,0,-1.26,-1.26
5,4,18,15,-1.21,-1.21
5,4,18,30,-0.75,-0.75
5,4,18,45,-1.20,-1.20
5,4,19,0,-1.88,-1.88
5,4,19,15,-2.84,-2.84
5,4,19,30,-3.20,-3.20
5,4,19,45,-3.72,-3.72
5,4,20,0,-3.92,-3.92
5,4,20,15,-5.10,-5.10
5,4,20,30,-6.86,-6.86
5,4,20,45,-6.14,-6.14
5,4,21,0,-6.10,-6.10
5,4,21,15,-5.68,-5.68
5,4,21,30,-6.56,-6.56
5,4,21,45,-5.38,-5.38
5,4,22,0,-5.30,-5.30
5,4,22,15,-3.76,-3.76
5,4,22,30,-5.88,-5.88
5,4,22,45,-6.30,-6.30
5,4,23,0,-5.88,-5.88
5,4,23,15,-6.20,-6.20
5,4,23,30,-4.54,-4.54
5,4,23,45,-4.38,-4.38
5,4,24,0,-9.18,-9.18
5,4,24,15,-7.72,-7.72
5,4,24,30,-8.98,-8.98
5,4,24,45,-7.46,-7.46
5,4,1,0,-9.32,-9.32
5,4,1,15,-8.66,-8.66
5,4,1,30,-8.46,-8.46
5,4,1,45,-10.20,-10.20
5,4,2,0,-10.84,-10.84
5,4,2,15,-10.02,-10.02
5,4,2,30,-10.52,-10.52
5,4,2,45,-9.60,-9.60
5,4,3,0,-10.86,-10.86
5,4,3,15,-11.38,-11.38
5,4,3,30,-11.30,-11.30
5,4,3,45,-10.56,-10.56
5,4,4,0,-10.22,-10.22
5,4,4,15,-10.24,-10.24
5,4,4,30,-9.58,-9.58
5,4,4,45,-10.30,-10.30
5,4,5,0,-10.60,-10.60
5,4,5,15,-10.50,-10.50
5,4,5,30,-10.88,-10.88
5,4,5,45,-9.54,-9.54
5,4,6,0,-9.76,-9.76
5,4,6,15,-9.84,-9.84
5,4,6,30,-10.34,-10.34
5,4,6,45,-10.80,-10.80
5,5,7,0,-11.30,-11.30
5,5,7,15,-10.66,-10.66
5,5,7,30,-10.90,-10.90
5,5,7,45,-11.34,-11.34
5,5,8,0,-11.56,-11.56
5,5,8,15,-11.00,-11.00
5,5,8,30,-10.94,-10.94
5,5,8,45,-10.96,-10.96
5,5,9,0,-10.96,-10.96
5,5,9,15,-9.88,-9.88
5,5,9,30,-11.68,-11.68
5,5,9,45,-11.40,-11.40
5,5,10,0,-11.30,-11.30
5,5,10,15,-10.56,-10.56
5,5,10,30,-10.08,-10.08
5,5,10,45,-10.24,-10.24
5,5,11,0,-10.20,-10.20
5,5,11,15,-10.16,-10.16
5,5,11,30,-10.80,-10.80
5,5,11,45,-10.56,-10.56
5,5,12,0,-10.52,-10.52
5,5,12,15,-9.32,-9.32
5,5,12,30,-9.00,-9.00
5,5,12,45,-9.62,-9.62
5,5,13,0,-9.98,-9.98
5,5,13,15,-10.42,-10.42
5,5,13,30,-10.30,-10.30
5,5,13,45,-10.06,-10.06
5,5,14,0,-10.00,-10.00
5,5,14,15,-10.58,-10.58
5,5,14,30,-11.26,-11.26
5,5,14,45,-11.54,-11.54
5,5,15,0,-11.78,-11.78
5,5,15,15,-12.10,-12.10
5,5,15,30,-11.92,-11.92
5,5,15,45,-11.26,-11.26
5,5,16,0,-10.54,-10.54
5,5,16,15,-10.08,-10.08
5,5,16,30,-11.16,-11.16
5,5,16,45,-11.04,-11.04
5,5,17,0,-14.44,-14.44
5,5,17,15,-13.84,-13.84
5,5,17,30,-14.52,-14.52
5,5,17,45,-14.36,-14.36
5,5,18,0,-14.46,-14.46
5,5,18,15,-14.14,-14.14
5,5,18,30,-14.00,-14.00
5,5,18,45,-13.36,-13.36
5,5,19,0,-14.02,-14.02
5,5,19,15,-12.86,-12.86
5,5,19,30,-13.28,-13.28
5,5,19,45,-13.68,-13.68
5,5,20,0,-13.46,-13.46
5,5,20,15,-13.02,-13.02
5,5,20,30,-13.40,-13.40
5,5,20,45,-13.16,-13.16
5,5,21,0,-14.46,-14.46
5,5,21,15,-15.56,-15.56
5,5,21,30,-15.64,-15.64
5,5,21,45,-15.30,-15.30
5,5,22,0,-17.06,-17.06
5,5,22,15,-16.48,-16.48
5,5,22,30,-17.38,-17.38
5,5,22,45,0.00,0.00
5,5,23,0,0.00,0.00
5,5,23,15,0.00,0.00
5,5,23,30,0.00,0.00
5,5,23,45,0.00,0.00
5,5,24,0,0.00,0.00
5,5,24,15,0.00,0.00
5,5,24,30,0.00,0.00
5,5,24,45,0.00,0.00
5,5,1,0,0.00,0.00
5,5,1,15,0.00,0.00
5,5,1,30,0.00,0.00
5,5,1,45,0.00,0.00
5,5,2,0,0.00,0.00
5,5,2,15,0.00,0.00
5,5,2,30,0.00,0.00
5,5,2,45,0.00,0.00
5,5,3,0,0.00,0.00
5,5,3,15,0.00,0.00
5,5,3,30,0.00,0.00
5,5,3,45,0.00,0.00
5,5,4,0,0.00,0.00
5,5,4,15,0.00,0.00
5,5,4,30,0.00,0.00
5,5,4,45,0.00,0.00
5,5,5,0,0.00,0.00
5,5,5,15,0.00,0.00
5,5,5,30,0.00,0.00
5,5,5,45,0.00,0.00
5,5,6,0,0.00,0.00
5,5,6,15,0.00,0.00
5,5,6,30,0.00,0.00
5,5,6,45,0.00,0.00
6,1,7,15,0.00,0.00
6,1,7,30,0.00,0.00
6,1,7,45,0.00,0.00
6,1,8,0,0.00,0.00
6,1,8,15,0.00,0.00
6,1,8,30,0.00,0.00
6,1,8,45,0.00,0.00
6,1,9,0,0.00,0.00
6,1,9,15,0.00,0.00
6,1,9,30,0.00,0.00
6,1,9,45,0.00,0.00
6,1,10,0,0.00,0.00
6,1,10,15,0.00,0.00
6,1,10,30,0.00,0.00
6,1,10,45,0.00,0.00
6,1,11,0,0.00,0.00
6,1,11,15,0.00,0.00
6,1,11,30,0.00,0.00
6,1,11,45,0.00,0.00
6,1,12,0,0.00,0.00
6,1,12,15,0.00,0.00
6,1,12,30,0.00,0.00
6,1,12,45,0.00,0.00
6,1,13,0,0.00,0.00
6,1,13,15,0.00,0.00
6,1,13,30,0.00,0.00
6,1,13,45,0.00,0.00
6,1,14,0,0.00,0.00
6,1,14,15,0.00,0.00
6,1,14,30,0.00,0.00
6,1,14,45,0.00,0.00
6,1,15,0,0.00,0.00
6,1,15,15,0.00,0.00
6,1,15,30,0.00,0.00
6,1,15,45,0.00,0.00
6,1,16,0,0.00,0.00
6,1,16,15,0.00,0.00
6,1,16,30,-0.08,-0.08
6,1,16,45,0.03,0.03
6,1,17,0,0.24,0.24
6,1,17,15,1.94,1.94
6,1,17,30,1.32,1.32
6,1,17,45,1.24,1.24
6,1,18,0,0.66,0.66
6,1,18,15,-0.22,-0.22
6,1,18,30,-1.30,-1.30
6,1,18,45,-1.36,-1.36
6,1,19,0,-1.64,-1.64
6,1,19,15,-0.90,-0.90
6,1,19,30,-0.86,-0.86
6,1,19,45,-1.50,-1.50
6,1,20,0,-1.14,-1.14
6,1,20,15,-0.84,-0.84
6,1,20,30,-0.78,-0.78
6,1,20,45,-1.04,-1.04
6,1,21,0,-0.82,-0.82
6,1,21,15,-0.36,-0.36
6,1,21,30,-1.34,-1.34
6,1,21,45,-1.84,-1.84
6,1,22,0,-2.58,-2.58
6,1,22,15,-3.30,-3.30
6,1,22,30,-3.72,-3.72
6,1,22,45,-4.18,-4.18
6,1,23,0,-4.34,-4.34
6,1,23,15,-5.90,-5.90
6,1,23,30,-5.48,-5.48
6,1,23,45,-6.74,-6.74
6,1,24,0,-8.76,-8.76
6,1,24,15,-9.28,-9.28
6,1,24,30,-9.50,-9.50
6,1,24,45,-9.26,-9.26
6,1,1,0,-8.22,-8.22
6,1,1,15,-7.82,-7.82
6,1,1,30,-8.32,-8.32
6,1,1,45,-9.00,-9.00
6,1,2,0,-8.62,-8.62
6,1,2,15,-8.70,-8.70
6,1,2,30,-8.82,-8.82
6,1,2,45,-9.10,-9.10
6,1,3,0,-9.92,-9.92
6,1,3,15,-9.60,-9.60
6,1,3,30,-9.16,-9.16
6,1,3,45,-8.88,-8.88
6,1,4,0,-8.46,-8.46
6,1,4,15,-8.88,-8.88
6,1,4,30,-9.04,-9.04
